"Sample"	"Sampling"	"Wells"	"Tox"	"Conc"	"Unit"	"Treatment"	"term"	"estimate"	"auc"
"5443"	"Div1_set2_35"	"End"	"B10"	"NaCl"	0.22	"percent"	NA	"l"	21.4688367148204	27.2213410902567
"5444"	"Div1_set2_35"	"End"	"B10"	"NaCl"	0.22	"percent"	NA	"r"	0.00658981425986792	27.2213410902567
"5445"	"Div5_set2_38"	"End"	"F07"	"Para"	0.274	"mM"	NA	"K"	0.120756780074868	9.23146024258833
"5446"	"Div5_set2_38"	"End"	"F07"	"Para"	0.274	"mM"	NA	"l"	46.1348355942448	9.23146024258833
"5447"	"Div5_set2_38"	"End"	"F07"	"Para"	0.274	"mM"	NA	"r"	0.0494058398289552	9.23146024258833
"5448"	"Div5_set2_21"	"End"	"F07"	"Para"	0.274	"mM"	NA	"K"	0.145171740829029	11.6711394051605
"5449"	"Div5_set2_21"	"End"	"F07"	"Para"	0.274	"mM"	NA	"l"	20.342108915606	11.6711394051605
"5450"	"Div5_set2_21"	"End"	"F07"	"Para"	0.274	"mM"	NA	"r"	0.00361536082514101	11.6711394051605
"5451"	"Div1_set2_27"	"End"	"A02"	"Blank"	NA	NA	NA	NA	0	0
"5452"	"Div1_set2_35"	"End"	"B09"	"NaCl"	0.33	"percent"	NA	"K"	0.0734791399194555	5.13901480645126
"5453"	"Div1_set2_35"	"End"	"B09"	"NaCl"	0.33	"percent"	NA	"l"	48.1193819938466	5.13901480645126
"5454"	"Div1_set2_35"	"End"	"B09"	"NaCl"	0.33	"percent"	NA	"r"	0.00717485951268242	5.13901480645126
"5455"	"Div5_set2_38"	"End"	"F10"	"Para"	0.014	"mM"	NA	"K"	0.111664842947174	11.1026621731795
"5456"	"Div5_set2_38"	"End"	"F10"	"Para"	0.014	"mM"	NA	"l"	23.1150375957212	11.1026621731795
"5457"	"Div5_set2_38"	"End"	"F10"	"Para"	0.014	"mM"	NA	"r"	0.0444897908025044	11.1026621731795
"5458"	"Div5_set2_21"	"End"	"F04"	"Para"	5.23	"mM"	NA	"K"	0.115212353584091	9.37970432537993
"5459"	"Div5_set2_21"	"End"	"F04"	"Para"	5.23	"mM"	NA	"l"	25.253809856244	9.37970432537993
"5460"	"Div5_set2_21"	"End"	"F04"	"Para"	5.23	"mM"	NA	"r"	0.00385572403013562	9.37970432537993
"5461"	"Div1_set2_27"	"End"	"A01"	"Blank"	NA	NA	NA	NA	0	0
"5462"	"Div1_set2_35"	"End"	"B08"	"NaCl"	0.5	"percent"	NA	"K"	0.0452445858529229	1.51069765611778
"5463"	"Div1_set2_35"	"End"	"B08"	"NaCl"	0.5	"percent"	NA	"l"	85.6008911102516	1.51069765611778
"5464"	"Div1_set2_35"	"End"	"B08"	"NaCl"	0.5	"percent"	NA	"r"	0.00524037024231367	1.51069765611778
"5465"	"Div5_set2_38"	"End"	"F09"	"Para"	0.038	"mM"	NA	"K"	0.122771985509444	12.179966712042
"5466"	"Div5_set2_38"	"End"	"F09"	"Para"	0.038	"mM"	NA	"l"	23.3713450787803	12.179966712042
"5467"	"Div5_set2_38"	"End"	"F09"	"Para"	0.038	"mM"	NA	"r"	0.050144319242225	12.179966712042
"5468"	"Div5_set2_21"	"End"	"F05"	"Para"	1.956	"mM"	NA	"K"	0.123400003755527	9.89806706777144
"5469"	"Div5_set2_21"	"End"	"F05"	"Para"	1.956	"mM"	NA	"l"	24.3547915321003	9.89806706777144
"5470"	"Div5_set2_21"	"End"	"F05"	"Para"	1.956	"mM"	NA	"r"	0.00368229793930497	9.89806706777144
"5471"	"Div1_set2_35"	"End"	"B07"	"NaCl"	0.77	"percent"	NA	NA	0	0
"5472"	"Div5_set2_38"	"End"	"F12"	"Para"	0.002	"mM"	NA	"K"	0.0738968425103675	7.37504133048717
"5473"	"Div5_set2_38"	"End"	"F12"	"Para"	0.002	"mM"	NA	"l"	22.7680255289419	7.37504133048717
"5474"	"Div5_set2_38"	"End"	"F12"	"Para"	0.002	"mM"	NA	"r"	0.0299775803892812	7.37504133048717
"5475"	"Div1_set2_35"	"End"	"B06"	"NaCl"	1.18	"percent"	NA	NA	0	0
"5476"	"Div5_set2_38"	"End"	"F11"	"Para"	0.005	"mM"	NA	"K"	0.170239481133007	18.0680450543732
"5477"	"Div5_set2_38"	"End"	"F11"	"Para"	0.005	"mM"	NA	"l"	-0.277985411658549	18.0680450543732
"5478"	"Div5_set2_38"	"End"	"F11"	"Para"	0.005	"mM"	NA	"r"	0.00551447779659482	18.0680450543732
"5479"	"Div1_set2_27"	"End"	"A06"	"Cont"	NA	NA	NA	NA	0	0
"5480"	"Div1_set2_35"	"End"	"B05"	"NaCl"	1.81	"percent"	NA	NA	0	0
"5481"	"Div1_set2_27"	"End"	"A05"	"Cont"	NA	NA	NA	NA	0	0
"5482"	"Div1_set2_35"	"End"	"B04"	"NaCl"	2.76	"percent"	NA	NA	0	0
"5483"	"Div5_set2_38"	"End"	"G01"	"Oflox"	10	"µM"	NA	"K"	0.150939314781586	1.83155030076732
"5484"	"Div5_set2_38"	"End"	"G01"	"Oflox"	10	"µM"	NA	"l"	91.9543858468211	1.83155030076732
"5485"	"Div5_set2_38"	"End"	"G01"	"Oflox"	10	"µM"	NA	"r"	0.00345343989404496	1.83155030076732
"5486"	"Div1_set2_27"	"End"	"A04"	"Cont"	NA	NA	NA	NA	0	0
"5487"	"Div1_set2_35"	"End"	"B03"	"NaCl"	4.23	"percent"	NA	NA	0	0
"5488"	"Div5_set2_38"	"End"	"G04"	"Oflox"	2.36	"µM"	NA	"K"	0.0397901194897812	3.57943390430977
"5489"	"Div5_set2_38"	"End"	"G04"	"Oflox"	2.36	"µM"	NA	"l"	26.0540605498505	3.57943390430977
"5490"	"Div5_set2_38"	"End"	"G04"	"Oflox"	2.36	"µM"	NA	"r"	0.00289020957776536	3.57943390430977
"5491"	"Div1_set2_27"	"End"	"A03"	"Cont"	NA	NA	NA	NA	0	0
"5492"	"Div1_set2_35"	"End"	"B02"	"NaCl"	6.47	"percent"	NA	NA	0	0
"5493"	"Div5_set2_38"	"End"	"G03"	"Oflox"	3.82	"µM"	NA	"K"	0.0293626213317976	1.25591691466942
"5494"	"Div5_set2_38"	"End"	"G03"	"Oflox"	3.82	"µM"	NA	"l"	26.2621112642586	1.25591691466942
"5495"	"Div5_set2_38"	"End"	"G03"	"Oflox"	3.82	"µM"	NA	"r"	0.000264041842287361	1.25591691466942
"5496"	"Div1_set2_27"	"End"	"A10"	"Cont"	NA	NA	NA	NA	0	0
"5497"	"Div1_set2_35"	"End"	"B01"	"NaCl"	9.9	"percent"	NA	NA	0	0
"5498"	"Div5_set2_38"	"End"	"G06"	"Oflox"	0.9	"µM"	NA	"K"	0.111966700781667	11.101333356681
"5499"	"Div5_set2_38"	"End"	"G06"	"Oflox"	0.9	"µM"	NA	"l"	23.3382355257111	11.101333356681
"5500"	"Div5_set2_38"	"End"	"G06"	"Oflox"	0.9	"µM"	NA	"r"	0.0429339879464114	11.101333356681
"5501"	"Div1_set2_27"	"End"	"A09"	"Cont"	NA	NA	NA	"K"	0.0687185933399444	3.02744458851262
"5502"	"Div1_set2_27"	"End"	"A09"	"Cont"	NA	NA	NA	"l"	62.9790467200702	3.02744458851262
"5503"	"Div1_set2_27"	"End"	"A09"	"Cont"	NA	NA	NA	"r"	0.00233583636410436	3.02744458851262
"5504"	"Div1_set2_35"	"End"	"A12"	"Cont"	NA	NA	NA	"K"	0.0218758747029772	1.31114535541106
"5505"	"Div1_set2_35"	"End"	"A12"	"Cont"	NA	NA	NA	"l"	63.3509206538753	1.31114535541106
"5506"	"Div1_set2_35"	"End"	"A12"	"Cont"	NA	NA	NA	"r"	0.0174877168366693	1.31114535541106
"5507"	"Kontroll1"	"End"	"B08"	"Cont"	NA	NA	"Div4"	"K"	0.0422884341902727	2.21827708337674
"5508"	"Kontroll1"	"End"	"B08"	"Cont"	NA	NA	"Div4"	"l"	59.3167563820427	2.21827708337674
"5509"	"Kontroll1"	"End"	"B08"	"Cont"	NA	NA	"Div4"	"r"	0.00200588700842025	2.21827708337674
"5510"	"Div1_set2_35"	"End"	"A05"	"Cont"	NA	NA	NA	"K"	0.0617677511174006	4.40957347584825
"5511"	"Div1_set2_35"	"End"	"A05"	"Cont"	NA	NA	NA	"l"	41.8789982122089	4.40957347584825
"5512"	"Div1_set2_35"	"End"	"A05"	"Cont"	NA	NA	NA	"r"	0.0033396165715183	4.40957347584825
"5513"	"Kontroll1"	"End"	"B03"	"Cont"	NA	NA	"Div1"	"K"	0.162664735746052	10.5472443913856
"5514"	"Kontroll1"	"End"	"B03"	"Cont"	NA	NA	"Div1"	"l"	43.7768396878874	10.5472443913856
"5515"	"Kontroll1"	"End"	"B03"	"Cont"	NA	NA	"Div1"	"r"	0.00613273208243035	10.5472443913856
"5516"	"Div5_set2_38"	"End"	"E06"	"Oflox"	0.9	"µM"	NA	"K"	0.104382557254634	10.389571115278
"5517"	"Div5_set2_38"	"End"	"E06"	"Oflox"	0.9	"µM"	NA	"l"	23.0348676395127	10.389571115278
"5518"	"Div5_set2_38"	"End"	"E06"	"Oflox"	0.9	"µM"	NA	"r"	0.0423137196719447	10.389571115278
"5519"	"Div1_set2_35"	"End"	"A04"	"Cont"	NA	NA	NA	"K"	0.0456595581278889	2.58790445697268
"5520"	"Div1_set2_35"	"End"	"A04"	"Cont"	NA	NA	NA	"l"	59.7879545168387	2.58790445697268
"5521"	"Div1_set2_35"	"End"	"A04"	"Cont"	NA	NA	NA	"r"	0.00351652859378316	2.58790445697268
"5522"	"Kontroll1"	"End"	"B02"	"Cont"	NA	NA	"Div1"	"K"	0.172063188094431	8.72464191321762
"5523"	"Kontroll1"	"End"	"B02"	"Cont"	NA	NA	"Div1"	"l"	44.4854986991365	8.72464191321762
"5524"	"Kontroll1"	"End"	"B02"	"Cont"	NA	NA	"Div1"	"r"	0.00338083661133682	8.72464191321762
"5525"	"Div5_set2_38"	"End"	"E05"	"Oflox"	1.46	"µM"	NA	"K"	0.0772717004229652	7.6487222315065
"5526"	"Div5_set2_38"	"End"	"E05"	"Oflox"	1.46	"µM"	NA	"l"	23.5336753370384	7.6487222315065
"5527"	"Div5_set2_38"	"End"	"E05"	"Oflox"	1.46	"µM"	NA	"r"	0.0302597362479079	7.6487222315065
"5528"	"Div1_set2_35"	"End"	"A03"	"Cont"	NA	NA	NA	"K"	0.0510802582703173	3.47658820849989
"5529"	"Div1_set2_35"	"End"	"A03"	"Cont"	NA	NA	NA	"l"	49.0783406750741	3.47658820849989
"5530"	"Div1_set2_35"	"End"	"A03"	"Cont"	NA	NA	NA	"r"	0.00432018241863638	3.47658820849989
"5531"	"Kontroll1"	"End"	"B05"	"Cont"	NA	NA	"Div2"	"K"	0.277425580202895	25.6322362047812
"5532"	"Kontroll1"	"End"	"B05"	"Cont"	NA	NA	"Div2"	"l"	24.0764814374715	25.6322362047812
"5533"	"Kontroll1"	"End"	"B05"	"Cont"	NA	NA	"Div2"	"r"	0.0213761537114708	25.6322362047812
"5534"	"Div5_set2_38"	"End"	"E08"	"Oflox"	0.34	"µM"	NA	"K"	0.122083557323508	12.2094477537165
"5535"	"Div5_set2_38"	"End"	"E08"	"Oflox"	0.34	"µM"	NA	"l"	22.454368320553	12.2094477537165
"5536"	"Div5_set2_38"	"End"	"E08"	"Oflox"	0.34	"µM"	NA	"r"	0.0460961808844748	12.2094477537165
"5537"	"Div1_set2_35"	"End"	"A02"	"Blank"	NA	NA	NA	NA	0	0
"5538"	"Kontroll1"	"End"	"B04"	"Cont"	NA	NA	"Div2"	"K"	0.263774901563469	24.5899510411456
"5539"	"Kontroll1"	"End"	"B04"	"Cont"	NA	NA	"Div2"	"l"	22.8295043437512	24.5899510411456
"5540"	"Kontroll1"	"End"	"B04"	"Cont"	NA	NA	"Div2"	"r"	0.0192580762534942	24.5899510411456
"5541"	"Div5_set2_38"	"End"	"E07"	"Oflox"	0.56	"µM"	NA	"K"	0.110853414759069	11.0767019623161
"5542"	"Div5_set2_38"	"End"	"E07"	"Oflox"	0.56	"µM"	NA	"l"	22.4874652602104	11.0767019623161
"5543"	"Div5_set2_38"	"End"	"E07"	"Oflox"	0.56	"µM"	NA	"r"	0.0404405153393144	11.0767019623161
"5544"	"Div1_set2_35"	"End"	"A01"	"Blank"	NA	NA	NA	NA	0	0
"5545"	"Div1_set2_3"	"End"	"H07"	"Cont"	NA	NA	NA	"K"	0.148425729226606	10.6285373494351
"5546"	"Div1_set2_3"	"End"	"H07"	"Cont"	NA	NA	NA	"l"	44.9562616108592	10.6285373494351
"5547"	"Div1_set2_3"	"End"	"H07"	"Cont"	NA	NA	NA	"r"	0.0115826598816087	10.6285373494351
"5548"	"Div1_set2_3"	"End"	"H06"	"Cont"	NA	NA	NA	"K"	0.0588619597131748	4.48583921190217
"5549"	"Div1_set2_3"	"End"	"H06"	"Cont"	NA	NA	NA	"l"	46.3559579315056	4.48583921190217
"5550"	"Div1_set2_3"	"End"	"H06"	"Cont"	NA	NA	NA	"r"	0.0238081868471248	4.48583921190217
"5551"	"Div1_set2_3"	"End"	"H05"	"Cont"	NA	NA	NA	"K"	0.0651509584935347	4.97922694513113
"5552"	"Div1_set2_3"	"End"	"H05"	"Cont"	NA	NA	NA	"l"	46.0646510196875	4.97922694513113
"5553"	"Div1_set2_3"	"End"	"H05"	"Cont"	NA	NA	NA	"r"	0.025047304928177	4.97922694513113
"5554"	"Div1_set2_3"	"End"	"H04"	"Cont"	NA	NA	NA	"K"	0.161191517530768	13.116941461651
"5555"	"Div1_set2_3"	"End"	"H04"	"Cont"	NA	NA	NA	"l"	38.8945061522026	13.116941461651
"5556"	"Div1_set2_3"	"End"	"H04"	"Cont"	NA	NA	NA	"r"	0.0250702841013021	13.116941461651
"5557"	"Div1_set2_3"	"End"	"H03"	"Cont"	NA	NA	NA	"K"	0.160469323150188	12.1151643539648
"5558"	"Div1_set2_3"	"End"	"H03"	"Cont"	NA	NA	NA	"l"	40.5797053832551	12.1151643539648
"5559"	"Div1_set2_3"	"End"	"H03"	"Cont"	NA	NA	NA	"r"	0.0117531733971866	12.1151643539648
"5560"	"Div1_set2_3"	"End"	"H02"	"Cont"	NA	NA	NA	"K"	0.191975398638643	14.7956351154926
"5561"	"Div1_set2_3"	"End"	"H02"	"Cont"	NA	NA	NA	"l"	40.6016850577644	14.7956351154926
"5562"	"Div1_set2_3"	"End"	"H02"	"Cont"	NA	NA	NA	"r"	0.017602999449967	14.7956351154926
"5563"	"Div1_set2_3"	"End"	"H01"	"Cont"	NA	NA	NA	"K"	0.144929382878295	12.1011460789289
"5564"	"Div1_set2_3"	"End"	"H01"	"Cont"	NA	NA	NA	"l"	39.923907492034	12.1011460789289
"5565"	"Div1_set2_3"	"End"	"H01"	"Cont"	NA	NA	NA	"r"	0.156004289805609	12.1011460789289
"5566"	"Div1_set2_3"	"End"	"G12"	"Oflox"	0.05	"µM"	NA	"K"	0.0743859966424281	6.00146592270378
"5567"	"Div1_set2_3"	"End"	"G12"	"Oflox"	0.05	"µM"	NA	"l"	38.9186715123478	6.00146592270378
"5568"	"Div1_set2_3"	"End"	"G12"	"Oflox"	0.05	"µM"	NA	"r"	0.00980638476817644	6.00146592270378
"5569"	"Div1_set2_3"	"End"	"G03"	"Oflox"	3.82	"µM"	NA	"K"	0.0201005473425351	0.934404683059199
"5570"	"Div1_set2_3"	"End"	"G03"	"Oflox"	3.82	"µM"	NA	"l"	59.8184839967743	0.934404683059199
"5571"	"Div1_set2_3"	"End"	"G03"	"Oflox"	3.82	"µM"	NA	"r"	0.000655261645699422	0.934404683059199
"5572"	"Div1_set2_3"	"End"	"G02"	"Oflox"	6.18	"µM"	NA	"K"	0.044653973274151	2.34419796093074
"5573"	"Div1_set2_3"	"End"	"G02"	"Oflox"	6.18	"µM"	NA	"l"	61.2612086692042	2.34419796093074
"5574"	"Div1_set2_3"	"End"	"G02"	"Oflox"	6.18	"µM"	NA	"r"	0.00252948078372051	2.34419796093074
"5575"	"Div1_set2_3"	"End"	"G01"	"Oflox"	10	"µM"	NA	NA	0	0
"5576"	"Div1_set2_3"	"End"	"F12"	"Para"	0.002	"mM"	NA	"K"	0.0833468827603531	6.58184801866603
"5577"	"Div1_set2_3"	"End"	"F12"	"Para"	0.002	"mM"	NA	"l"	39.9687067135801	6.58184801866603
"5578"	"Div1_set2_3"	"End"	"F12"	"Para"	0.002	"mM"	NA	"r"	0.00955361015604775	6.58184801866603
"5579"	"Div1_set2_3"	"End"	"F11"	"Para"	0.005	"mM"	NA	"K"	0.0722455598394265	5.49311872720658
"5580"	"Div1_set2_3"	"End"	"F11"	"Para"	0.005	"mM"	NA	"l"	46.6610513114646	5.49311872720658
"5581"	"Div1_set2_3"	"End"	"F11"	"Para"	0.005	"mM"	NA	"r"	0.0321116652415889	5.49311872720658
"5582"	"Div1_set2_3"	"End"	"F10"	"Para"	0.014	"mM"	NA	"K"	0.0806692914573689	5.65370458394764
"5583"	"Div1_set2_3"	"End"	"F10"	"Para"	0.014	"mM"	NA	"l"	46.5721261820291	5.65370458394764
"5584"	"Div1_set2_3"	"End"	"F10"	"Para"	0.014	"mM"	NA	"r"	0.00637436234324185	5.65370458394764
"5585"	"Div1_set2_3"	"End"	"F09"	"Para"	0.038	"mM"	NA	NA	0	0
"5586"	"Div1_set2_3"	"End"	"F08"	"Para"	0.102	"mM"	NA	NA	0	0
"5587"	"Div1_set2_3"	"End"	"F07"	"Para"	0.274	"mM"	NA	NA	0	0
"5588"	"Div1_set2_3"	"End"	"F06"	"Para"	0.731	"mM"	NA	NA	0	0
"5589"	"Div1_set2_3"	"End"	"F05"	"Para"	1.956	"mM"	NA	NA	0	0
"5590"	"Div1_set2_3"	"End"	"F04"	"Para"	5.23	"mM"	NA	NA	0	0
"5591"	"Div1_set2_3"	"End"	"F03"	"Para"	13.985	"mM"	NA	NA	0	0
"5592"	"Div1_set2_3"	"End"	"F02"	"Para"	37.397	"mM"	NA	NA	0	0
"5593"	"Div1_set2_3"	"End"	"F01"	"Para"	100	"mM"	NA	NA	0	0
"5594"	"Div1_set2_3"	"End"	"E12"	"Oflox"	0.05	"µM"	NA	"K"	0.102938959479648	7.83042544972181
"5595"	"Div1_set2_3"	"End"	"E12"	"Oflox"	0.05	"µM"	NA	"l"	46.4430809845503	7.83042544972181
"5596"	"Div1_set2_3"	"End"	"E12"	"Oflox"	0.05	"µM"	NA	"r"	0.0401309686417591	7.83042544972181
"5597"	"Div1_set2_3"	"End"	"E03"	"Oflox"	3.82	"µM"	NA	"K"	0.018743689615499	0.912303931799695
"5598"	"Div1_set2_3"	"End"	"E03"	"Oflox"	3.82	"µM"	NA	"l"	59.300388559566	0.912303931799695
"5599"	"Div1_set2_3"	"End"	"E03"	"Oflox"	3.82	"µM"	NA	"r"	0.000676530226056509	0.912303931799695
"5600"	"Div1_set2_3"	"End"	"E02"	"Oflox"	6.18	"µM"	NA	"K"	0.0342660554678558	1.94622329469603
"5601"	"Div1_set2_3"	"End"	"E02"	"Oflox"	6.18	"µM"	NA	"l"	60.6950009056403	1.94622329469603
"5602"	"Div1_set2_3"	"End"	"E02"	"Oflox"	6.18	"µM"	NA	"r"	0.00305520677942172	1.94622329469603
"5603"	"Div1_set2_3"	"End"	"D12"	"Cont"	NA	NA	NA	"K"	0.0777278618107572	6.13849113118663
"5604"	"Div1_set2_3"	"End"	"D12"	"Cont"	NA	NA	NA	"l"	40.2465046080669	6.13849113118663
"5605"	"Div1_set2_3"	"End"	"D12"	"Cont"	NA	NA	NA	"r"	0.00943635131180675	6.13849113118663
"5606"	"Div1_set2_3"	"End"	"D11"	"Cont"	NA	NA	NA	"K"	0.0614773596824191	4.70557015506877
"5607"	"Div1_set2_3"	"End"	"D11"	"Cont"	NA	NA	NA	"l"	46.0895723129307	4.70557015506877
"5608"	"Div1_set2_3"	"End"	"D11"	"Cont"	NA	NA	NA	"r"	0.0260643918683762	4.70557015506877
"5609"	"Div1_set2_3"	"End"	"D10"	"Cont"	NA	NA	NA	"K"	0.138867883291257	11.571981226989
"5610"	"Div1_set2_3"	"End"	"D10"	"Cont"	NA	NA	NA	"l"	40.0804215460708	11.571981226989
"5611"	"Div1_set2_3"	"End"	"D10"	"Cont"	NA	NA	NA	"r"	0.142450882071567	11.571981226989
"5612"	"Div1_set2_3"	"End"	"D09"	"Cont"	NA	NA	NA	"K"	0.12675135994808	9.6844531574172
"5613"	"Div1_set2_3"	"End"	"D09"	"Cont"	NA	NA	NA	"l"	46.1747337735865	9.6844531574172
"5614"	"Div1_set2_3"	"End"	"D09"	"Cont"	NA	NA	NA	"r"	0.0517957758676121	9.6844531574172
"5615"	"Div1_set2_3"	"End"	"D08"	"Cont"	NA	NA	NA	"K"	0.0727857599172016	5.54684594323186
"5616"	"Div1_set2_3"	"End"	"D08"	"Cont"	NA	NA	NA	"l"	46.4689078653076	5.54684594323186
"5617"	"Div1_set2_3"	"End"	"D08"	"Cont"	NA	NA	NA	"r"	0.0319074169360753	5.54684594323186
"5618"	"Div1_set2_3"	"End"	"C11"	"Para"	0.005	"mM"	NA	"K"	0.0570009598720844	4.34306604324655
"5619"	"Div1_set2_3"	"End"	"C11"	"Para"	0.005	"mM"	NA	"l"	46.4809090395238	4.34306604324655
"5620"	"Div1_set2_3"	"End"	"C11"	"Para"	0.005	"mM"	NA	"r"	0.0249312430501891	4.34306604324655
"5621"	"Div1_set2_3"	"End"	"C10"	"Para"	0.014	"mM"	NA	"K"	0.062375959942871	4.72510405718954
"5622"	"Div1_set2_3"	"End"	"C10"	"Para"	0.014	"mM"	NA	"l"	46.896426668633	4.72510405718954
"5623"	"Div1_set2_3"	"End"	"C10"	"Para"	0.014	"mM"	NA	"r"	0.0267800493261058	4.72510405718954
"5624"	"Div1_set2_3"	"End"	"C09"	"Para"	0.038	"mM"	NA	NA	0	0
"5625"	"Div1_set2_3"	"End"	"C08"	"Para"	0.102	"mM"	NA	NA	0	0
"5626"	"Div1_set2_3"	"End"	"C07"	"Para"	0.274	"mM"	NA	NA	0	0
"5627"	"Div1_set2_3"	"End"	"C06"	"Para"	0.731	"mM"	NA	NA	0	0
"5628"	"Div3_set2"	"Mid"	"D05"	"Cont"	NA	NA	NA	"K"	1.0125407583692	70.3326822623128
"5629"	"Div3_set2"	"Mid"	"D05"	"Cont"	NA	NA	NA	"l"	21.4110313526582	70.3326822623128
"5630"	"Div3_set2"	"Mid"	"D05"	"Cont"	NA	NA	NA	"r"	0.0174893862410603	70.3326822623128
"5631"	"Kontroll2"	"End"	"E08"	"Cont"	NA	NA	"Div4"	"K"	0.0928823591269975	8.48549171191653
"5632"	"Kontroll2"	"End"	"E08"	"Cont"	NA	NA	"Div4"	"l"	16.9719670079111	8.48549171191653
"5633"	"Kontroll2"	"End"	"E08"	"Cont"	NA	NA	"Div4"	"r"	0.00343896571546575	8.48549171191653
"5634"	"Div1_set2_3"	"End"	"C03"	"Para"	13.985	"mM"	NA	NA	0	0
"5635"	"Div3_set2"	"Mid"	"D04"	"Cont"	NA	NA	NA	"K"	0.936762049971467	63.2688425259982
"5636"	"Div3_set2"	"Mid"	"D04"	"Cont"	NA	NA	NA	"l"	28.071397546858	63.2688425259982
"5637"	"Div3_set2"	"Mid"	"D04"	"Cont"	NA	NA	NA	"r"	0.018979141261897	63.2688425259982
"5638"	"Kontroll2"	"End"	"E07"	"Cont"	NA	NA	"Div3"	"K"	0.19901666430679	18.2686331750527
"5639"	"Kontroll2"	"End"	"E07"	"Cont"	NA	NA	"Div3"	"l"	26.4704145683042	18.2686331750527
"5640"	"Kontroll2"	"End"	"E07"	"Cont"	NA	NA	"Div3"	"r"	0.0201347102259364	18.2686331750527
"5641"	"Div1_set2_3"	"End"	"C02"	"Para"	37.397	"mM"	NA	NA	0	0
"5642"	"Div3_set2"	"Mid"	"D07"	"Cont"	NA	NA	NA	"K"	0.647957475783084	48.6310516250151
"5643"	"Div3_set2"	"Mid"	"D07"	"Cont"	NA	NA	NA	"l"	23.074057318991	48.6310516250151
"5644"	"Div3_set2"	"Mid"	"D07"	"Cont"	NA	NA	NA	"r"	0.0144765039011695	48.6310516250151
"5645"	"Div1_set2_3"	"End"	"C01"	"Para"	100	"mM"	NA	NA	0	0
"5646"	"Div3_set2"	"Mid"	"D06"	"Cont"	NA	NA	NA	"K"	0.746065044814128	53.0001165125502
"5647"	"Div3_set2"	"Mid"	"D06"	"Cont"	NA	NA	NA	"l"	23.7913898400477	53.0001165125502
"5648"	"Div3_set2"	"Mid"	"D06"	"Cont"	NA	NA	NA	"r"	0.0147225648316049	53.0001165125502
"5649"	"Kontroll2"	"End"	"E09"	"Cont"	NA	NA	"Div4"	"K"	0.0804066512368891	7.52175921037157
"5650"	"Kontroll2"	"End"	"E09"	"Cont"	NA	NA	"Div4"	"l"	16.4137152433883	7.52175921037157
"5651"	"Kontroll2"	"End"	"E09"	"Cont"	NA	NA	"Div4"	"r"	0.0033229460485937	7.52175921037157
"5652"	"Div1_set2_3"	"End"	"B12"	"NaCl"	0.09	"percent"	NA	"K"	0.0982128365225977	7.87675758621297
"5653"	"Div1_set2_3"	"End"	"B12"	"NaCl"	0.09	"percent"	NA	"l"	36.9193279803853	7.87675758621297
"5654"	"Div1_set2_3"	"End"	"B12"	"NaCl"	0.09	"percent"	NA	"r"	0.00828305635958175	7.87675758621297
"5655"	"Div3_set2"	"Mid"	"C05"	"Para"	1.956	"mM"	NA	"K"	0.173183495495455	12.6615632160689
"5656"	"Div3_set2"	"Mid"	"C05"	"Para"	1.956	"mM"	NA	"l"	28.4623086579236	12.6615632160689
"5657"	"Div3_set2"	"Mid"	"C05"	"Para"	1.956	"mM"	NA	"r"	0.00447109691192855	12.6615632160689
"5658"	"Div1_set2_3"	"End"	"B11"	"NaCl"	0.14	"percent"	NA	"K"	0.19843985294893	14.3264696252825
"5659"	"Div1_set2_3"	"End"	"B11"	"NaCl"	0.14	"percent"	NA	"l"	42.6251765284079	14.3264696252825
"5660"	"Div1_set2_3"	"End"	"B11"	"NaCl"	0.14	"percent"	NA	"r"	0.0125434046237129	14.3264696252825
"5661"	"Div3_set2"	"Mid"	"D08"	"Cont"	NA	NA	NA	"K"	0.569921078265597	42.880620744241
"5662"	"Div3_set2"	"Mid"	"D08"	"Cont"	NA	NA	NA	"l"	25.0359064986031	42.880620744241
"5663"	"Div3_set2"	"Mid"	"D08"	"Cont"	NA	NA	NA	"r"	0.0139045482285285	42.880620744241
"5664"	"Div1_set2_3"	"End"	"B10"	"NaCl"	0.22	"percent"	NA	"K"	0.0719894664872886	5.43827182088734
"5665"	"Div1_set2_3"	"End"	"B10"	"NaCl"	0.22	"percent"	NA	"l"	46.4992904101895	5.43827182088734
"5666"	"Div1_set2_3"	"End"	"B10"	"NaCl"	0.22	"percent"	NA	"r"	0.0213320129024206	5.43827182088734
"5667"	"Div3_set2"	"Mid"	"C07"	"Para"	0.274	"mM"	NA	"K"	0.14087905968594	10.123889420191
"5668"	"Div3_set2"	"Mid"	"C07"	"Para"	0.274	"mM"	NA	"l"	27.2650215250161	10.123889420191
"5669"	"Div3_set2"	"Mid"	"C07"	"Para"	0.274	"mM"	NA	"r"	0.00327384304349643	10.123889420191
"5670"	"Div1_set2_3"	"End"	"B09"	"NaCl"	0.33	"percent"	NA	"K"	0.0766293602348691	5.81067118022093
"5671"	"Div1_set2_3"	"End"	"B09"	"NaCl"	0.33	"percent"	NA	"l"	46.7090191519735	5.81067118022093
"5672"	"Div1_set2_3"	"End"	"B09"	"NaCl"	0.33	"percent"	NA	"r"	0.0303930393674776	5.81067118022093
"5673"	"Div3_set2"	"Mid"	"C06"	"Para"	0.731	"mM"	NA	"K"	0.145392230081192	11.1320051708443
