sampling	CellsL	CellsD	CellsT	pDead	DIV	Tox	BOT	ToxC
02/10/13	7929.209525	27899.07055	35828.28008	77.86885246	4	0	6	0
02/10/13	7929.209525	27899.07055	35828.28008	77.86885246	4	0	8	0
02/10/13	7929.209525	27899.07055	35828.28008	77.86885246	4	0	29	0
02/10/13	7757.860781	25139.39696	32897.25774	76.41791045	4	0	6	0
02/10/13	7757.860781	25139.39696	32897.25774	76.41791045	4	0	8	0
02/10/13	7757.860781	25139.39696	32897.25774	76.41791045	4	0	29	0
02/10/13	5689.161753	15948.3059	21637.46765	73.70689655	4	2	14	2.51E-08
02/10/13	6446.33495	25785.3398	32231.67475	80	4	5	17	3.98E-10
02/10/13	5670.099154	21945.38376	27615.48292	79.46768061	4	0	6	0
02/10/13	5670.099154	21945.38376	27615.48292	79.46768061	4	0	8	0
02/10/13	5670.099154	21945.38376	27615.48292	79.46768061	4	0	29	0
02/10/13	5400.707731	20543.86862	25944.57635	79.18367347	4	4	39	1.58E-09
02/10/13	4705.212642	17670.68748	22375.90012	78.97196262	4	1	45	1.00E-07
02/10/13	4098.53321	17646.46243	21744.99564	81.15183246	4	6	47	1.00E-10
02/10/13	3396.780711	12454.86261	15851.64332	78.57142857	4	3	48	6.31E-09
02/10/13	6594.311883	24146.81851	30741.1304	78.5488959	5	0	9	0
02/10/13	6594.311883	24146.81851	30741.1304	78.5488959	5	0	11	0
02/10/13	6594.311883	24146.81851	30741.1304	78.5488959	5	0	30	0
02/10/13	6647.782917	24950.76965	31598.55257	78.96174863	5	0	9	0
02/10/13	6647.782917	24950.76965	31598.55257	78.96174863	5	0	11	0
02/10/13	6647.782917	24950.76965	31598.55257	78.96174863	5	0	30	0
02/10/13	5234.617854	17415.17094	22649.78879	76.88888889	5	1	13	1.00E-07
02/10/13	4227.170695	17233.84976	21461.02045	80.3030303	5	4	21	1.58E-09
02/10/13	4209.090946	17247.0068	21456.09775	80.38277512	5	0	9	0
02/10/13	4209.090946	17247.0068	21456.09775	80.38277512	5	0	11	0
02/10/13	4209.090946	17247.0068	21456.09775	80.38277512	5	0	30	0
02/10/13	5106.440008	18854.54772	23960.98773	78.68852459	5	2	31	2.51E-08
02/10/13	4131.162585	11877.09243	16008.25502	74.19354839	5	5	34	3.98E-10
02/10/13	3336.785624	18944.33128	22281.11691	85.02415459	5	3	38	6.31E-09
02/10/13	2975.796719	12895.11912	15870.91583	81.25	5	6	46	1.00E-10
02/10/13	4697.888604	17874.89323	22572.78183	79.18781726	S	0	NA	NA
02/10/13	2019.674307	9312.94264	11332.61695	82.17821782	S	0	NA	NA
02/10/13	6373.257517	25231.11538	31604.37289	79.83425414	S	0	NA	NA
02/10/13	3257.349538	13246.55479	16503.90433	80.26315789	S	0	NA	NA
04/10/13	3584745.153	125891.457	3710636.61	3.392718561	1	2	3	2.51E-08
04/10/13	3368162.07	124781.8437	3492943.914	3.572397576	1	5	7	3.98E-10
04/10/13	3174785.959	115886.669	3290672.628	3.521671162	1	6	18	1.00E-10
04/10/13	2937520.323	119694.4864	3057214.81	3.915148064	1	0	20	0
04/10/13	2937520.323	119694.4864	3057214.81	3.915148064	1	0	27	0
04/10/13	2937520.323	119694.4864	3057214.81	3.915148064	1	0	35	0
04/10/13	3400875.509	153411.7739	3554287.283	4.316245753	1	3	23	6.31E-09
04/10/13	3160782.475	121009.0696	3281791.544	3.687286897	1	0	20	0
04/10/13	3160782.475	121009.0696	3281791.544	3.687286897	1	0	27	0
04/10/13	3160782.475	121009.0696	3281791.544	3.687286897	1	0	35	0
04/10/13	3039868.051	128189.9814	3168058.032	4.046326808	1	4	28	1.58E-09
04/10/13	3251094.799	124949.2744	3376044.073	3.701055782	1	0	20	0
04/10/13	3251094.799	124949.2744	3376044.073	3.701055782	1	0	27	0
04/10/13	3251094.799	124949.2744	3376044.073	3.701055782	1	0	35	0
04/10/13	2648197.975	98212.83411	2746410.809	3.576043095	1	1	36	1.00E-07
04/10/13	495585.717	26778.31846	522364.0354	5.126371006	2	0	2	0
04/10/13	495585.717	26778.31846	522364.0354	5.126371006	2	0	43	0
04/10/13	495585.717	26778.31846	522364.0354	5.126371006	2	0	44	0
04/10/13	860461.5593	31647.06507	892108.6244	3.547445255	2	6	5	1.00E-10
04/10/13	771933.3634	23181.98226	795115.3456	2.915549598	2	3	12	6.31E-09
04/10/13	732561.2087	22957.22257	755518.4313	3.03860523	2	5	19	3.98E-10
04/10/13	707653.3259	26733.97887	734387.3048	3.640310595	2	4	24	1.58E-09
04/10/13	705814.5401	34459.74167	740274.2818	4.654996468	2	2	25	2.51E-08
04/10/13	554725.4163	22229.3191	576954.7354	3.852870552	2	1	32	1.00E-07
04/10/13	591815.2171	28000.20122	619815.4183	4.517506405	2	0	2	0
04/10/13	591815.2171	28000.20122	619815.4183	4.517506405	2	0	43	0
04/10/13	591815.2171	28000.20122	619815.4183	4.517506405	2	0	44	0
04/10/13	700993.6692	25610.57597	726604.2451	3.524693964	2	0	2	0
04/10/13	700993.6692	25610.57597	726604.2451	3.524693964	2	0	43	0
04/10/13	700993.6692	25610.57597	726604.2451	3.524693964	2	0	44	0
04/10/13	20001.66425	19222.37863	39224.04287	49.00662252	3	4	1	1.58E-09
04/10/13	40007.17682	16994.199	57001.37582	29.8136646	3	0	4	0
04/10/13	40007.17682	16994.199	57001.37582	29.8136646	3	0	26	0
04/10/13	40007.17682	16994.199	57001.37582	29.8136646	3	0	41	0
04/10/13	15545.82977	10717.93232	26263.76209	40.80882353	3	3	10	6.31E-09
04/10/13	113746.6334	10621.37438	124368.0078	8.540278619	3	5	16	3.98E-10
04/10/13	67904.09545	25134.88844	93038.98389	27.01543739	3	0	4	0
04/10/13	67904.09545	25134.88844	93038.98389	27.01543739	3	0	26	0
04/10/13	67904.09545	25134.88844	93038.98389	27.01543739	3	0	41	0
04/10/13	81095.62868	25046.34904	106141.9777	23.59702502	3	1	37	1.00E-07
04/10/13	35444.36168	16937.28239	52381.64407	32.33438486	3	6	40	1.00E-10
04/10/13	78901.63822	20180.61131	99082.24954	20.36753446	3	0	4	0
04/10/13	78901.63822	20180.61131	99082.24954	20.36753446	3	0	26	0
04/10/13	78901.63822	20180.61131	99082.24954	20.36753446	3	0	41	0
04/10/13	19207.39701	9248.005968	28455.40298	32.5	3	2	42	2.51E-08
04/10/13	44792.35793	15460.87305	60253.23098	25.65982405	4	0	6	0
04/10/13	44792.35793	15460.87305	60253.23098	25.65982405	4	0	8	0
04/10/13	44792.35793	15460.87305	60253.23098	25.65982405	4	0	29	0
04/10/13	15010.37205	6320.156654	21330.52871	29.62962963	4	0	6	0
04/10/13	15010.37205	6320.156654	21330.52871	29.62962963	4	0	8	0
04/10/13	15010.37205	6320.156654	21330.52871	29.62962963	4	0	29	0
04/10/13	13769.26357	11589.95567	25359.21924	45.703125	4	2	14	2.51E-08
04/10/13	14054.66188	8267.448163	22322.11004	37.03703704	4	5	17	3.98E-10
04/10/13	18570.21052	21134.66816	39704.87868	53.22939866	4	0	6	0
04/10/13	18570.21052	21134.66816	39704.87868	53.22939866	4	0	8	0
04/10/13	18570.21052	21134.66816	39704.87868	53.22939866	4	0	29	0
04/10/13	25617.80619	19055.22003	44673.02622	42.65486726	4	4	39	1.58E-09
04/10/13	17746.3346	12898.10917	30644.44377	42.08955224	4	1	45	1.00E-07
04/10/13	11960.20308	11603.18209	23563.38517	49.24242424	4	6	47	1.00E-10
04/10/13	139819.9283	16497.5815	156317.5098	10.55389222	4	3	48	6.31E-09
04/10/13	12330.71104	7398.426623	19729.13766	37.5	5	0	9	0
04/10/13	12330.71104	7398.426623	19729.13766	37.5	5	0	11	0
04/10/13	12330.71104	7398.426623	19729.13766	37.5	5	0	30	0
04/10/13	11519.58785	12226.93097	23746.51882	51.4893617	5	0	9	0
04/10/13	11519.58785	12226.93097	23746.51882	51.4893617	5	0	11	0
04/10/13	11519.58785	12226.93097	23746.51882	51.4893617	5	0	30	0
04/10/13	12830.53319	11557.27417	24387.80735	47.38955823	5	1	13	1.00E-07
04/10/13	56614.52037	13046.30484	69660.8252	18.7283237	5	4	21	1.58E-09
04/10/13	17829.78635	15799.66216	33629.44851	46.9816273	5	0	9	0
04/10/13	17829.78635	15799.66216	33629.44851	46.9816273	5	0	11	0
04/10/13	17829.78635	15799.66216	33629.44851	46.9816273	5	0	30	0
04/10/13	15001.7222	12734.02001	27735.74221	45.91194969	5	2	31	2.51E-08
04/10/13	16163.44005	11106.1674	27269.60745	40.72727273	5	5	34	3.98E-10
04/10/13	19082.63794	13259.29772	32341.93566	40.99722992	5	3	38	6.31E-09
04/10/13	13347.59983	11875.43809	25223.03792	47.08171206	5	6	46	1.00E-10
04/10/13	16553.16641	12393.20836	28946.37477	42.81437126	S	0	NA	NA
04/10/13	13092.20769	10107.95447	23200.16216	43.56846473	S	0	NA	NA
04/10/13	15530.41295	16244.45493	31774.86788	51.12359551	S	0	NA	NA
04/10/13	12267.53013	12644.99259	24912.52272	50.75757576	S	0	NA	NA
06/10/13	6019540.742	165994.2295	6185534.971	2.683587277	1	2	3	2.51E-08
06/10/13	4949529.999	144920.4772	5094450.476	2.844673392	1	5	7	3.98E-10
06/10/13	5117137.225	162029.7371	5279166.962	3.069229261	1	6	18	1.00E-10
06/10/13	5139924.131	132120.7083	5272044.84	2.506061923	1	0	20	0
06/10/13	5139924.131	132120.7083	5272044.84	2.506061923	1	0	27	0
06/10/13	5139924.131	132120.7083	5272044.84	2.506061923	1	0	35	0
06/10/13	5345028.816	148306.4501	5493335.266	2.69975239	1	3	23	6.31E-09
06/10/13	5194869.291	137885.943	5332755.234	2.585641698	1	0	20	0
06/10/13	5194869.291	137885.943	5332755.234	2.585641698	1	0	27	0
06/10/13	5194869.291	137885.943	5332755.234	2.585641698	1	0	35	0
